240 240 14 14 14
  124.0000    1.0000    8.1108    3.5385    5.7228
  125.0000    1.0000   10.0551    0.4540    5.2095
  126.0000    1.0000    9.6315   13.3933    4.9067
  127.0000    1.0000   10.4429    0.8396    6.6504
  128.0000    1.0000   10.3495   -0.1172    7.7223
  129.0000    1.0000    9.3430    1.6068    4.5913
  130.0000    1.0000    8.2495    1.4298    3.6731
  131.0000    1.0000    8.2203    3.5484    8.2916
  132.0000    1.0000    7.5630    3.9719    7.0283
  133.0000    1.0000    7.3823    3.1363    9.4454
  134.0000    1.0000    5.9374    3.1836    9.3345
  135.0000    1.0000    9.3412    1.6559    9.2815
  136.0000    1.0000    9.7294    0.2940    9.0423
  137.0000    1.0000    8.0227    1.9442   10.0639
  138.0000    1.0000    7.2219    0.8444   10.5028
  139.0000    1.0000    6.1232    4.0279    6.9186
  140.0000    1.0000    5.2905    3.5753    8.0397
  141.0000    1.0000    5.7551    3.6980    5.5122
  142.0000    1.0000    4.5605    2.8657    5.2743
  143.0000    1.0000    6.9824    3.4091    4.7508
  144.0000    1.0000    7.0165    2.3257    3.7477
  145.0000    1.0000    4.0190    2.8536    7.7932
  146.0000    1.0000    3.6708    2.4582    6.4364
  147.0000    1.0000    3.8515    1.8587    8.9314
  148.0000    1.0000    3.4516    0.4934    8.6319
  149.0000    1.0000    5.0659    2.0772    9.8719
  150.0000    1.0000    5.7474    0.9005   10.4220
  151.0000    1.0000    3.1529    1.0749    6.1188
  152.0000    1.0000    3.0417   14.4104    7.2049
  153.0000    1.0000    3.7796    0.6474    4.8282
  154.0000    1.0000    4.1704   13.5731    4.5849
  155.0000    1.0000    4.6131    1.7502    4.3470
  156.0000    1.0000    5.8299    1.4701    3.5962
  157.0000    1.0000    3.5916   13.0123    7.0205
  158.0000    1.0000    4.1125   12.5904    5.6736
  159.0000    1.0000    4.2343   12.5243    8.2377
  160.0000    1.0000    5.3350   11.6421    8.1553
  161.0000    1.0000    4.2048   13.6122    9.2495
  162.0000    1.0000    5.2790   13.8254   10.1767
  163.0000    1.0000    5.2442   11.6428    5.5949
  164.0000    1.0000    5.9058   11.2880    6.8125
  165.0000    1.0000    6.0626   12.0778    4.4083
  166.0000    1.0000    7.5664   12.0505    4.5076
  167.0000    1.0000    5.4071   13.2729    3.8009
  168.0000    1.0000    6.2264   14.4060    3.3916
  169.0000    1.0000    7.3667   11.2852    6.9206
  170.0000    1.0000    8.2010   11.6661    5.8020
  171.0000    1.0000    7.7621   11.5110    8.3197
  172.0000    1.0000    8.9084   12.3839    8.5278
  173.0000    1.0000    6.4832   11.7408    9.1391
  174.0000    1.0000    6.4564   12.8572   10.1259
  175.0000    1.0000    9.4672   12.4054    6.0220
  176.0000    1.0000    9.8207   12.7674    7.4120
  177.0000    1.0000    8.4043   13.1960    4.0153
  178.0000    1.0000    7.7263    0.0595    3.4523
  179.0000    1.0000    8.8300   13.4735    9.4904
  180.0000    1.0000    7.6592   13.7297   10.3028
  181.0000    1.0000    1.0487   10.6991    5.5761
  182.0000    1.0000    0.2656   11.2634    6.7070
  183.0000    1.0000    0.3366    9.9971    4.4895
  184.0000    1.0000   13.2050   10.0418    4.3447
  185.0000    1.0000    2.3959    8.7441    4.7696
  186.0000    1.0000    2.7768    7.3969    5.1746
  187.0000    1.0000    2.2334    9.8127    5.8298
  188.0000    1.0000    2.5817    9.5124    7.2241
  189.0000    1.0000    1.1213    8.9232    3.9221
  190.0000    1.0000    0.4080    7.7430    3.3808
  191.0000    1.0000   13.1009   11.2707    6.6062
  192.0000    1.0000   12.4212   10.6534    5.4236
  193.0000    1.0000   12.6035   10.9180    8.0006
  194.0000    1.0000   11.4168   10.0435    8.1406
  195.0000    1.0000    0.6625   10.8824    8.1209
  196.0000    1.0000    1.7998   10.0467    8.3633
  197.0000    1.0000   13.7768   10.6996    8.9180
  198.0000    1.0000   13.6885    9.7224    9.9880
  199.0000    1.0000   11.1971    9.7744    5.6025
  200.0000    1.0000   10.7039    9.4955    6.9651
  201.0000    1.0000   11.2147    8.7095    4.5482
  202.0000    1.0000   10.8064    7.3674    4.9342
  203.0000    1.0000   12.4366    8.9194    3.7224
  204.0000    1.0000   13.1708    7.7717    3.1901
  205.0000    1.0000   10.2086    8.1381    7.3034
  206.0000    1.0000   10.3313    7.0931    6.3040
  207.0000    1.0000   10.5121    7.8295    8.7591
  208.0000    1.0000   10.9202    6.4613    9.2013
  209.0000    1.0000   11.3129    9.0369    9.2160
  210.0000    1.0000   12.4393    8.8879   10.1919
  211.0000    1.0000   10.7019    5.7035    6.7296
  212.0000    1.0000   11.0479    5.3887    8.1107
  213.0000    1.0000   11.5076    5.1576    5.6212
  214.0000    1.0000   12.7028    4.3284    5.8636
  215.0000    1.0000   11.5671    6.2040    4.5049
  216.0000    1.0000   12.7273    6.3804    3.6884
  217.0000    1.0000   12.3340    4.6418    8.3784
  218.0000    1.0000   13.0684    3.9810    7.2816
  219.0000    1.0000   13.0057    5.2164    9.5159
  220.0000    1.0000    0.1728    5.2165    9.5745
  221.0000    1.0000   12.2136    6.3734    9.9756
  222.0000    1.0000   12.8969    7.5126   10.5195
  223.0000    1.0000    0.2949    3.9853    7.3173
  224.0000    1.0000    1.0022    4.5514    8.5149
  225.0000    1.0000    0.7678    4.4042    5.9376
  226.0000    1.0000    1.9626    5.1934    5.8172
  227.0000    1.0000   13.9260    4.5531    5.0494
  228.0000    1.0000   13.9523    5.5262    3.9526
  229.0000    1.0000    2.2407    5.4047    8.3439
  230.0000    1.0000    2.7060    5.7080    7.0006
  231.0000    1.0000    2.1754    6.5409    9.4077
  232.0000    1.0000    2.5637    7.8566    9.0235
  233.0000    1.0000    0.8654    6.3683   10.0941
  234.0000    1.0000    0.1307    7.5331   10.5437
  235.0000    1.0000    3.0900    7.0757    6.6565
  236.0000    1.0000    3.0096    8.0983    7.6389
  237.0000    1.0000    2.0195    6.2236    4.6926
  238.0000    1.0000    0.8807    6.4030    3.7823
  239.0000    1.0000    1.8005    9.0865    9.5119
  240.0000    1.0000    0.5711    8.9018   10.2800
